DATAFLOW,LAST UPDATE,freq,lvlcros,geo,unit,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2010,5142,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2011,5026,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2012,4680,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2013,4581,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2014,4509,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2015,4419,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2016,4086,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2017,4103,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2018,4192,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2019,4109,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2020,3909,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2021,3675,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,AT,NR,2022,3393,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2007,2180,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2008,2110,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2009,1913,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2010,1902,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2011,1879,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2012,1857,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2013,1848,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2014,1818,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2015,1773,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2016,1751,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2017,1737,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2018,1713,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2019,1700,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2020,1662,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2021,1650,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BE,NR,2022,1630,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2010,815,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2011,788,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2012,783,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2013,785,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2014,774,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2015,766,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2016,761,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2017,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2018,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2019,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2020,758,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2021,757,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,BG,NR,2022,752,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2009,1927,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2010,1853,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2011,1767,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2012,1697,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2013,1677,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2014,370,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2015,1576,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2016,1574,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2017,1554,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2018,1555,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2019,1547,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2020,1539,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2021,1536,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CH,NR,2022,1534,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2006,8576,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2007,8628,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2008,8551,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2009,8523,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2010,8491,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2011,8315,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2012,8315,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2013,8041,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2014,8001,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2015,7989,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2016,7961,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2017,8189,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2018,8185,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2019,8151,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2020,8057,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2021,8056,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,CZ,NR,2022,7972,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2006,20317,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2007,19011,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2008,18051,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2009,17508,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2010,17393,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2011,15520,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2012,14276,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2013,14096,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2014,13983,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2015,14204,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2016,14054,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2017,13984,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2018,13900,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2019,13692,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2020,13615,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2021,13586,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DE,NR,2022,13541,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2006,1548,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2007,1480,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2008,1460,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2009,1467,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2010,1389,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2011,1351,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2012,1258,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2013,1258,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2014,1258,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2015,1191,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2016,1191,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2017,1255,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2018,1024,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2019,910,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2020,851,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2021,874,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,DK,NR,2022,854,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2007,328,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2008,329,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2009,329,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2010,335,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2011,328,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2012,328,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2013,325,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2014,326,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2015,322,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2016,322,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2017,322,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2018,322,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2019,363,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2020,514,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2021,535,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EE,NR,2022,535,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2006,1270,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2007,1265,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2008,1265,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2010,1305,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2011,1250,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2012,1587,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2013,1500,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2014,1453,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2015,1405,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2016,1405,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2017,1263,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2018,1263,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2019,1236,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2020,1236,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2021,1234,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EL,NR,2022,741,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2008,2699,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2009,2613,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2010,2522,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2011,2439,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2012,2400,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2013,3330,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2014,3304,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2015,3267,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2016,3232,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2017,3196,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2018,3168,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2019,3148,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2020,3114,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2021,2996,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,ES,NR,2022,2919,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2010,114424,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2011,109447,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2012,107407,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2013,103503,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2014,101974,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2015,101961,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2016,101748,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2017,102152,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2018,99391,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2019,98498,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2020,97169,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2021,95992,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,EU27_2020,NR,2022,94050,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2006,4430,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2008,4218,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2010,3833,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2011,3745,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2012,3581,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2013,3505,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2014,3384,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2015,3276,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2016,3254,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2017,3217,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2018,3191,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2019,3160,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2020,2594,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2021,2567,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FI,NR,2022,2515,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2006,16804,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2007,14651,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2008,18507,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2010,18364,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2011,18138,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2012,18055,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2013,15637,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2014,15943,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2015,17679,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2016,16678,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2017,17566,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2018,15258,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2019,15038,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2020,14942,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2021,14701,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,FR,NR,2022,14317,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2010,1440,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2011,1518,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2012,1518,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2013,1506,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2014,1241,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2015,1449,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2016,1513,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2017,1512,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2018,1512,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2019,1505,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2020,1506,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2021,1498,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HR,NR,2022,1444,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2006,5981,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2007,5972,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2008,5910,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2009,5910,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2010,5964,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2011,6043,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2012,6041,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2013,6041,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2014,6041,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2015,6041,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2016,6077,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2017,6081,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2018,6049,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2019,6048,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2020,6047,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2021,6047,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,HU,NR,2022,6047,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2006,1171,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2007,1126,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2008,1095,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2009,1069,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2010,1050,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2011,1018,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2012,1015,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2013,1011,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2014,978,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2015,991,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2016,972,
