DATAFLOW,LAST UPDATE,freq,mot_nrg,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2011,533.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2012,498.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2013,521.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2014,455.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2015,447.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2016,447.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2017,409.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2018,409.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2019,405,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2020,404,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2021,413.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LT,2022,389.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,1990,98,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,1991,98,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,1992,98,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2006,247,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2007,191,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2008,191,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2009,207,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2010,172,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2011,171,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2012,259,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2013,251,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2014,251,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2015,240,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2016,238,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2017,242,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2018,242,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2019,242,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2020,245,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2021,239,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LU,2022,238,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1990,861.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1992,692.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1993,643.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1994,585.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1995,554.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1996,513.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1997,490.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1998,459,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,1999,431.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2000,395.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2001,370.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2002,365.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2003,365.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2004,346.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2005,327.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2006,319.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2007,319.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2008,319.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2009,417.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2010,398.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2011,423.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2012,522.040,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2013,536.660,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2014,530.390,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2015,532.480,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2016,526.790,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2017,454.790,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2018,419.630,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2019,419.630,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2020,385.960,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2021,328.660,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,LV,2022,357.370,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1992,894,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1993,869.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1994,852.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1995,804.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1996,714,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1997,637,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1998,622,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,1999,578,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2000,543,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2001,537,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2002,533,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2004,525.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2009,498.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2010,498.830,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2011,493.870,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2012,435.080,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2013,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2014,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2015,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2016,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2017,414.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2018,414.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2019,414.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2020,450.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2021,450.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MD,2022,450.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,ME,2016,95.120,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,ME,2017,95.120,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,ME,2018,92.110,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,ME,2019,96.370,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1990,112.177,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1991,112.177,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1992,112.177,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1993,111.745,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1994,111.745,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1995,111.745,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1996,112.102,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1997,115.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1998,116,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,1999,116,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2000,116,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2001,96,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2002,96,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2005,107,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2006,107,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2007,107,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2008,107,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2009,107,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2010,104,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2011,103,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2012,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2013,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2014,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2015,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2016,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2017,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2018,95,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2019,94.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2020,94.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2021,109.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,MK,2022,109.272,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1990,536,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1991,532,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1992,530,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1993,515,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1994,507,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1995,467,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1996,454,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1997,527,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1998,516,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,1999,491,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,2000,465,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,NO,2001,465,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,1995,9770,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,1996,9545,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,1997,9413,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,1998,7728,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,1999,7067,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2000,6956,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2001,6834,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2002,7046,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2003,7118,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2004,7287,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2005,7407,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2006,7294,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2007,7459,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2008,8027,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2009,7666,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2010,7673,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2011,8440,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2012,7464,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2013,6439,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2014,7266,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2015,7335,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2016,7518,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2017,7180,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2018,7902,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2019,7322,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2020,7222,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2021,7884,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PL,2022,6902,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1990,344,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1991,344,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1992,333,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1993,374,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1994,430,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1995,481,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1996,482,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1997,474,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1998,464,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,1999,463,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,PT,2000,448,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1991,8754.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1992,8750.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1993,8742.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1994,8742.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1995,8710,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1996,8688,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,1997,8523,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2016,6446,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2017,6485,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2018,7135,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2019,6970,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2020,6299,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2021,7225,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RO,2022,6299,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2006,840,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2007,815,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2008,815,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2009,810,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2010,810,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2011,818,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2013,818,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2014,818,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2015,758,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2016,733,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2017,573,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2019,637,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2020,711,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2021,790,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,RS,2022,692,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1990,2133,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1991,1984,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1992,1742,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1993,1679,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1994,1654,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1995,1610,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1996,1546,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1997,1448,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1998,1498,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SE,1999,1492,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1992,349,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1993,347,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1994,348,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1995,340,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1996,338,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1997,338,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1998,338,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,1999,310,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,TOTAL,LOC,MW,SI,2000,309,
