DATAFLOW,LAST UPDATE,freq,unit,tra_infr,tra_meas,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2022,2045,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1990,16066,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1991,16066,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1992,15950,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1993,15939,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1994,16002,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1995,16005,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1996,16014,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1997,16030,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1998,16080,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1999,16092,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2000,15974,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2001,16035,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2002,15985,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2003,15965,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2004,15916,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2005,16225,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2006,16295,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2007,16335,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2008,16529,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2009,16686,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2010,16704,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2011,16726,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2012,16742,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2013,16752,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2014,16722,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2015,16724,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2016,16788,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2017,16787,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2018,16781,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2019,16779,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2020,16782,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2021,16832,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2022,16829,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1990,2007,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1991,2007,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1992,2001.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1993,2001.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1994,2001.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1995,2001.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1996,1996.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1997,1997.200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1998,1997,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1999,1905,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2000,1904.700,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2001,1695.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2002,1775.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2003,1774,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2004,1781.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2005,1771.200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2006,1771.200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2007,1766.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2008,1765.400,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2009,1767.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2010,1767.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2011,1767.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2012,1767.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2013,1767.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2014,1767.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2015,1877.200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2016,1911.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2017,1911.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2018,1910.700,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2019,1910.700,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2020,1910.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2021,1910.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2022,1919.200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1990,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1991,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1992,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1993,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1994,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1995,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1996,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1997,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1998,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1999,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2000,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2001,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2002,274,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2003,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2004,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2005,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2006,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2007,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2008,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2009,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2010,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2011,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2012,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2013,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2014,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2015,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2016,275,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2017,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2018,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2019,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2020,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2021,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2022,271,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1990,2397,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1991,2397,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1992,2406,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1993,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1994,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1995,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1996,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1997,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1998,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1999,2413,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2000,2331,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2001,2305,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2002,2270,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2003,2270,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2004,2270,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2005,2270,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2006,2269,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2007,2265,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2008,2263,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2009,1884,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2010,1897,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2011,1865,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2012,1859,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2013,1859,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2014,1860,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2015,1860,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2016,1859.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2017,1859.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2018,1859.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2019,1859.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2020,1859.100,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2021,1859.100,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2022,1864.900,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1990,1150,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1991,1150,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1992,1328.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1993,1318.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1994,1318.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1995,1326.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1996,1326.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1997,1322.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1998,1219.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,1999,1140.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2000,1139.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2001,1121.200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2002,1120.500,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2004,1075,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2009,1157.100,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2010,1156.900,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2011,1156.900,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2012,1156.900,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2013,1156.900,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2014,1155.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2015,1150.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2016,1150.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2017,1150.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2018,1149.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2019,1149.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2020,1149.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2021,1149.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MD,2022,1150.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2011,248.760,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2012,248.760,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2013,248.760,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2014,249,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2015,249,s
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2016,250,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2017,250,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2018,250,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2019,250,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2020,250.500,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2021,250.500,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,ME,2022,250.500,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1990,696,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1992,697,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1993,697,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1994,697,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1995,697,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1996,697,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1997,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1998,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,1999,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2000,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2001,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2002,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2004,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2005,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2006,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2007,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2008,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2009,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2010,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2011,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2012,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2013,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2014,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2015,699,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2016,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2017,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2018,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2019,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2020,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2021,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,MK,2022,683,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1990,2780,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1991,2780,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1992,2753,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1993,2811,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1994,2813,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1995,2813,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1996,2813,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1997,2805,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1998,2808,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,1999,2808,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,2000,2802,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,NL,2001,2809,
