DATAFLOW,LAST UPDATE,freq,unit,c_unload,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,ES,2022,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,ES,2023,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2003,10,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2004,9,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2005,10,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2006,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2007,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2008,4,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FI,2009,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2003,1081,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2004,992,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2005,732,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2006,641,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2007,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2008,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2009,498,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2010,443,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2011,458,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2012,334,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2013,405,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2014,369,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2015,1343,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2016,362,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2017,382,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2018,458,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2019,439,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2020,1176,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2021,1159,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2022,1221,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,FR,2023,1028,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2005,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2006,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2010,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2011,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2012,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2013,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HR,2020,8,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2003,30,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2004,28,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2005,27,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2006,28,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2007,41,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2008,55,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2009,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2010,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2011,34,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2012,51,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2013,40,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2014,44,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2015,72,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2016,41,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2017,56,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2018,25,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2019,25,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2020,44,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2021,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2022,44,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,HU,2023,41,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2003,776,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2004,624,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2005,197,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2006,190,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2007,217,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2008,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2009,762,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2010,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2011,797,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2012,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2013,711,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2014,632,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2015,654,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2016,903,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2017,1031,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2018,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2019,836,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2020,526,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2021,644,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2022,1196,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,IT,2023,1011,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LT,2003,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2003,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2004,46,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2005,35,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2006,36,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2016,30,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2017,37,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2018,31,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2019,33,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2020,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2021,31,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2022,28,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,LU,2023,23,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,MK,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2003,699,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2004,596,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2005,645,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2006,687,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2007,548,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2008,406,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2009,499,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2010,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2011,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2012,382,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2013,323,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2014,470,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2015,598,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2016,492,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2017,292,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2018,359,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2019,376,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2020,423,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2021,419,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2022,460,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NL,2023,506,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2003,120,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2010,4,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2011,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2012,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2013,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2014,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2015,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2016,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2017,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2018,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2019,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2020,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2021,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2022,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,NO,2023,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2003,47,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2004,46,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2005,71,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2006,174,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2007,97,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2008,77,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2009,77,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2010,132,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2011,69,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2012,45,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2013,67,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2014,41,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2015,40,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2016,38,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2017,29,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2018,33,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2019,41,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2020,53,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2021,45,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2022,37,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PL,2023,10,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PT,2003,9,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,PT,2004,12,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2004,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2005,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2006,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2007,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2010,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2011,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2012,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2013,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2014,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2015,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2016,8,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2018,9,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2019,11,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2020,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2021,4,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,RO,2022,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2003,44,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2004,41,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2005,40,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2006,19,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2007,59,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2008,79,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2009,72,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2010,74,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2011,65,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2012,48,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2013,40,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2014,49,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2015,43,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2016,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2017,31,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2018,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2019,28,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2020,16,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2021,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2022,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SE,2023,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2003,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2004,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2005,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2010,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2011,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2012,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2013,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2014,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2015,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2016,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2017,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2018,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2019,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2020,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2021,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2022,7,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SI,2023,11,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2003,13,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2004,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2005,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2006,18,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2007,21,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2008,13,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2009,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2010,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2011,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2012,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2013,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2014,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2015,26,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2016,64,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2017,9,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2018,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2019,30,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2020,11,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2021,27,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2022,13,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,SK,2023,16,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2003,4,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2005,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2010,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2013,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2014,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2015,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2016,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2017,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2018,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,TR,2019,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,UK,2004,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,THS_T,CH,UK,2005,1,
