DATAFLOW,LAST UPDATE,freq,dang_gds,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2005,773,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2006,746,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2007,711,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2008,832,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2009,681,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2010,586,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2011,589,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2012,503,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2013,533,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2014,560,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2015,619,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2016,653,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2017,657,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2018,542,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2019,603,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2020,565,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2021,642,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2022,668,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,SK,2023,593,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2004,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2005,2023,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2006,1793,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2007,25,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2008,1,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2009,3,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2010,387,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2011,8,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2012,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2013,4,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2014,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2015,3,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2016,8,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2017,2146,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2018,2010,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2019,1965,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2020,2565,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2021,1304,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2022,754,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,TR,2023,2401,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2004,1332,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2005,1197,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2006,1334,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2007,1440,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2008,1400,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2009,1424,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2010,1343,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2011,1243,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2012,1019,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2013,1182,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2014,1207,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2015,1178,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2016,1162,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2017,1178,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2018,1061,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,MIO_TKM,UK,2019,1025,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2004,7213,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2005,7340,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2006,7775,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2007,7630,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2008,7760,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2009,7251,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2010,9015,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2011,9817,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2012,10648,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2013,9824,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2014,10292,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2015,10760,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2016,9874,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2017,10013,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2018,9578,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2019,9623,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2020,9243,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2021,10562,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2022,11621,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,AT,2023,10394,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2004,8496,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2005,9059,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2006,9065,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2007,8432,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2008,7920,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2009,4178,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2010,4461,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2011,4383,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2013,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2014,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2015,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2016,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2017,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2018,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2019,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2020,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2021,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2022,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BE,2023,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2006,8471,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2007,8060,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2008,8740,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2009,6906,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2010,7097,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2011,7237,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2012,6328,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2013,6392,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2014,6301,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2015,2275,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2016,2441,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2017,4159,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2018,3955,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2019,3618,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2020,4136,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2021,4118,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2022,5041,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,BG,2023,4165,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2008,12539,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2009,12445,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2010,12030,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2011,12180,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2012,11198,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2013,11601,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2014,10564,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2015,11880,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2016,11155,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2017,11976,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2018,10776,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2019,10986,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2020,9198,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2021,9287,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2022,8802,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CH,2023,8875,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2004,7309,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2005,7479,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2006,4810,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2007,7001,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2008,7462,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2009,5825,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2010,6532,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2011,7204,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2012,6537,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2013,8084,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2014,8830,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2015,11433,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2016,9735,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2017,9343,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2018,9923,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2019,10405,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2020,10058,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2021,12839,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2022,11481,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,CZ,2023,12230,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2004,53987,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2005,56032,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2006,57828,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2007,57369,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2008,58904,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2009,61020,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2010,63156,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2011,65677,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2012,57955,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2013,28760,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2014,66178,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2015,74507,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2016,57500,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2017,70857,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2018,78037,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2019,73334,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2020,72862,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2021,70288,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DE,2022,69823,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2004,332,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2005,391,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2006,276,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2007,375,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2008,368,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2009,341,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2010,362,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2011,381,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2012,290,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2013,302,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2014,370,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2015,386,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2016,333,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2017,343,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2018,391,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2019,434,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2020,433,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2021,563,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2022,606,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,DK,2023,615,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2004,20124,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2005,24327,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2006,40475,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2007,23609,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2008,30130,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2009,26720,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2010,23077,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2011,23648,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2012,19841,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2013,18571,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2014,9947,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2015,6812,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2016,7575,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2017,6981,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2018,9170,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2019,10472,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2020,10390,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2021,11324,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,TOT_DANG_GDS,THS_T,EE,2022,5214,
