DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2015,184.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2016,122.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2017,121.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2018,126.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2019,96.600,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2020,93.900,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2021,89.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LT,2022,85.900,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1990,130.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1993,132.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1994,129.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1995,120.200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1996,122,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1997,115.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1998,123,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,1999,104,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2000,105.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2001,91.200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2002,88.900,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2003,88.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2004,85.900,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2005,95.600,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2006,95,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2007,92.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2008,90.380,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2009,80.790,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2010,84.740,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2011,78.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2012,95.387,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2013,96.010,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2014,95.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2015,71.950,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2016,54.390,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2017,54.390,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2018,53.530,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2019,48.440,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2020,36.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2021,36.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,LV,2022,32.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,1994,212.700,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,1995,177.700,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,1996,165.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,1997,165.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,1998,186.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,1999,165.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2000,158.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2001,200.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2002,128.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2004,108.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2009,103.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2010,103.030,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2011,103.030,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2012,104.090,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2013,104.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2014,104.130,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2015,104.140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2016,104.140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2017,83.450,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2018,82.010,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2019,81.940,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2020,81.830,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2021,81.950,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MD,2022,81.940,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,ME,2016,21.074,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,ME,2017,19.160,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,ME,2018,21.140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,ME,2019,21.140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1993,49.053,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1994,49.053,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1995,49.053,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1996,49.053,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1997,49,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1998,49,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,1999,49,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2000,49,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2001,56.600,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2002,56.600,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2005,32.200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2006,31.300,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2007,31.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2008,31.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2009,31.310,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2010,28.570,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2011,18.570,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2012,19.570,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2013,19.570,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2014,25.580,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2015,29,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2016,31,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2017,32,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2018,31,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2019,30.980,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2020,30.980,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2021,30.980,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,MK,2022,30.975,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,NO,1995,6,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,NO,1996,6,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,NO,1997,5,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,NO,2000,3,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,NO,2001,3,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,1998,3819,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,1999,3478,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2000,3519,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2001,3628,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2002,4046,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2003,3755,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2004,3834,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2005,3878,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2006,3409,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2007,3909,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2008,3773,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2009,3617,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2010,3363,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2011,3381,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2012,3350,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2013,3324,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2014,3345,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2015,3270,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2016,3367,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2017,3350,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2018,3365,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2019,3304,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2020,3199,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2021,3057,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PL,2022,3000,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1992,31,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1993,30,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1994,28,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1995,28,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1996,29,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1997,31,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1998,31,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,1999,31,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2000,29.550,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2017,13.030,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2018,13.030,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2019,9.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2020,9.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2021,1.968,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,PT,2022,1.968,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,1992,3395.800,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,1993,3382.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,1994,3384.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,1998,3009,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,1999,2799,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2000,2224,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2001,1842,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2002,1526,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2005,1255,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2006,1224,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2010,876,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2011,863,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2012,863,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2013,826,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2014,759,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2015,752,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2016,735,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2017,676,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2018,676,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2019,903,b
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2020,903,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2021,903,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RO,2022,924,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2006,219,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2007,207,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2008,207,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2009,251,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2010,228,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2011,0,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2013,229,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2014,229,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2015,229,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2016,238,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2017,199,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2019,126,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2020,143,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2021,139,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,RS,2022,137,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1992,19,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1993,16,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1994,20,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1995,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1996,16,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1997,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1998,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,1999,21,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2000,18,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2001,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2002,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2003,16,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2004,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2005,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2006,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2007,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2008,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2009,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2010,15,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SE,2011,15,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,1994,166.924,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,1995,151,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,1996,136,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,1997,134,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,1998,130,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,1999,119,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2000,115,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2001,107,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2002,105,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2003,100.080,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2004,91.380,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2005,85.348,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2006,84.520,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2007,86.620,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2008,84.340,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2009,84.270,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2010,76.570,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2011,76.890,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2012,77,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2013,77,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2014,77,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2015,77,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2016,76,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2017,70,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2018,68,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2019,66,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2020,66,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2021,65,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SI,2022,63,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,THS_T,SK,1994,676,
