DATAFLOW,LAST UPDATE,freq,tra_infr,n_tracks,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,1997,1736,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,1998,1744,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,1999,1751,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2000,1756,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2001,1771,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2002,1771,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2003,1782,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2004,1877,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2005,1873,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2006,1882,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2007,1883,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2008,1883,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2009,1912,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2010,1912,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2011,1921,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2012,1923,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2013,2085,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2014,1955,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2015,1980,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2016,2062,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2017,2031,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2018,2036,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2019,2076,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2020,2099,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2021,2111,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CH,2022,2133,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1990,1941,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1991,1889,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1992,1889,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1993,2047,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1994,1961,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1995,1917,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1996,1941,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1997,1940,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1998,1940,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,1999,1929,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2000,1929,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2001,1878,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2002,1875,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2003,1845,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2004,1866,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2005,1868,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2006,1851,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2007,1869,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2008,1907,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2009,1894,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2010,1906,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2011,1913,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2012,1927,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2013,1925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2014,1943,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2015,1964,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2016,1965,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2017,1970,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2018,2014,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2019,2024,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2020,2040,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2021,2033,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,CZ,2022,2068,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1990,16884,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1991,16930,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1992,16947,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1993,17198,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1994,17240,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1995,17631,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1996,17754,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1997,17376,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1998,17430,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,1999,17555,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2000,17709.260,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2001,17744.900,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2002,17884,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2003,18022,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2004,18160,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2005,18297,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2006,18309,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2007,18321,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2008,18333,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2009,18345,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2010,18127,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2011,18137,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2012,18175,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2013,18218.339,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2014,18220.409,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2015,18221.627,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2016,18350.690,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2017,18493.423,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2018,18555.413,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2019,18654.861,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2020,18566.878,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2021,18578.810,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DE,2022,18653.810,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1990,927,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1991,927,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1992,892,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1993,897,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1994,897,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1995,877,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1996,877,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1997,877,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1998,893,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,1999,893,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2000,914,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2001,914,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2002,929,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2003,929,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2004,925,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2005,925,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2006,925,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2007,925,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2008,925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2009,925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2010,925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2011,925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2012,925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2013,925,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2014,943,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2015,940,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2016,955,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2017,958,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2018,958,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2019,1012,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2020,1015,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2021,1044,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,DK,2022,1035,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1990,98,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1991,100,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1992,103.400,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1993,106.700,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1994,106.700,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1995,104,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1996,104,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1997,104,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1998,105,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,1999,105,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2000,105,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2001,115,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2002,101,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2003,108,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2004,110,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2005,99,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2006,107,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2007,107,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2008,107,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2009,107,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2010,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2011,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2012,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2013,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2014,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2015,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2016,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2017,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2018,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2019,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2020,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2021,102,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EE,2022,110,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1990,245,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1991,245,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1992,245,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1993,245,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1994,271,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1995,294,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1996,304,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1997,304,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1998,321,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,1999,321,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2000,354,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2001,356,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2002,356,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2003,408,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2004,431,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2005,517,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2006,488,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2007,509,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2008,510,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2009,518,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2010,518,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2011,522,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2012,522,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2013,523,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2014,524,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2015,524,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2016,524,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2017,524,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2018,577,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2019,629,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2020,699,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2021,700,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,EL,2022,698,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1990,2704,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1991,2714,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1992,3159,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1993,3255,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1994,3290,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1995,3282,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1996,3344,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1997,3405,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1998,3405,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,1999,3414,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2000,3364,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2001,3364,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2002,3375,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2003,3888,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2004,3910,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2005,3930,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2006,4127,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2007,4557,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2008,4605,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2009,4618,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2010,5114,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2011,5221,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2012,5309,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2013,5550,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2014,5579,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2015,5737,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2016,6021,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2017,5926,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2018,5966,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2019,6003.793,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2020,6160.436,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2021,6268.011,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,TOTAL,GE2,KM,ES,2022,6322.370,
