DATAFLOW,LAST UPDATE,freq,unit,c_load,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2014,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2015,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2017,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2019,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2020,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2021,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2022,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BE,2023,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2006,10,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2007,30,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2008,31,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2009,12,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2010,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2011,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2012,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2013,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2014,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2015,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2016,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2017,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2019,6,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2020,17,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2021,14,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2022,3,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,BG,2023,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2008,632,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2009,748,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2010,671,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2011,636,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2012,779,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2013,689,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2014,573,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2015,626,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2016,674,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2017,698,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2018,620,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2019,839,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2020,535,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2021,659,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2022,868,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CH,2023,657,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2003,43,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2004,56,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2005,52,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2006,61,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2007,87,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2008,85,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2009,51,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2010,39,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2011,78,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2012,120,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2013,100,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2014,147,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2015,178,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2016,200,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2017,291,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2018,310,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2019,323,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2020,298,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2021,375,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2022,419,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,CZ,2023,484,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2003,4478,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2004,4576,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2005,6125,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2006,8057,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2007,8929,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2008,8495,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2009,6165,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2010,7131,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2011,6965,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2012,8806,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2013,10263,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2014,11188,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2015,11073,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2016,9992,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2017,10112,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2018,9875,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2019,10205,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2020,9411,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2021,10959,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2022,10461,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DE,2023,9997,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2003,363,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2004,229,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2005,220,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2006,401,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2007,383,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2008,322,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2009,229,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2010,275,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2011,283,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2012,214,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2013,208,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2014,210,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2015,194,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2016,191,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2017,152,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2018,145,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2019,152,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2020,204,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2021,112,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2022,228,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,DK,2023,212,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2004,31,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2005,30,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2006,81,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2007,56,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2008,92,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2009,41,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2010,59,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2011,19,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2012,3,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2013,4,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2014,10,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2015,3,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2016,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2017,3,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2018,4,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2019,4,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2020,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,EL,2022,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2003,17,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2004,31,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2005,9,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2006,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2007,16,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2008,15,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2009,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2010,18,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2011,32,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2012,13,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2013,68,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2014,79,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2015,72,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2016,73,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2017,36,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2018,37,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2019,30,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2020,40,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2021,62,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2022,68,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,ES,2023,40,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2003,45,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2004,40,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2005,39,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2006,42,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2007,31,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2008,22,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2009,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FI,2010,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2003,1750,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2004,1813,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2005,1667,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2006,1511,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2007,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2008,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2009,975,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2010,284,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2011,1290,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2012,1021,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2013,1361,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2014,1591,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2015,1521,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2016,1434,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2017,1490,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2018,1066,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2019,1230,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2020,1132,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2021,1600,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2022,1439,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,FR,2023,1013,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2004,60,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2005,21,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2006,12,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2007,22,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2008,25,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2009,10,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2010,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2011,8,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2012,5,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2013,3,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2014,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2015,10,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2016,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2017,4,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2018,6,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2019,4,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2020,9,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2021,17,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2022,29,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HR,2023,30,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2003,187,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2004,225,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2005,219,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2006,246,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2007,337,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2008,388,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2009,226,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2010,224,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2011,258,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2012,192,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2013,227,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2014,142,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2015,178,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2016,331,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2017,423,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2018,659,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2019,900,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2020,1081,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2021,524,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2022,386,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,HU,2023,302,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2003,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2004,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2005,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2006,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2007,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2008,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2011,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2015,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2016,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2017,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2018,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2019,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2020,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2021,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2022,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LT,2023,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2003,,c
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2004,43,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2005,28,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2006,56,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2016,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2017,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2018,2,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2019,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2020,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LU,2023,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,LV,2018,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,MK,2009,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,MK,2011,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,MK,2015,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,MK,2019,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,MK,2020,0,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,MK,2022,1,
ESTAT:RAIL_GO_INTCMGN(1.0),05/09/24 11:00:00,A,THS_T,IT,NL,2003,1127,
