DATAFLOW,LAST UPDATE,freq,unit,accident,victim,pers_cat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,PT,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2007,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2008,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2009,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2010,8,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2011,5,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2012,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,RO,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2006,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2008,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2010,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2016,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SE,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2007,5,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2008,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SI,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,SK,2022,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2018,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2020,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,TR,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2006,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2008,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2010,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2019,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,TOTAL,UK,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2007,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2008,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2009,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2010,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2011,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2019,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,AT,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BE,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,BG,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CH,2022,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CHUNNEL,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,OTH,INJ_SRL,UA_PER,CZ,2017,0,
