DATAFLOW,LAST UPDATE,freq,loadstat,tra_cov,cargo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LU,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,LV,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,ME,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,ME,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,ME,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,MK,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2004,28965,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2005,20380,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2006,9,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2007,6,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2010,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2011,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2012,2,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2013,1,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2014,10,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2015,13,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NL,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,NO,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PL,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,PT,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,RO,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2003,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2021,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2022,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SE,2023,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2007,1,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2008,6,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2009,5,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2010,169,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2011,234,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2012,94,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2013,26,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2014,45,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2015,46,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2016,96,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2017,182,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2018,333,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2019,495,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2020,110,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SI,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,SK,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,TR,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2004,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,TOTAL,INTL,UNK,NR,UK,2018,0,
