DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2009,3506,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2010,3496,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2011,3574,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2012,3489,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2013,3383,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2014,3539,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2015,3498,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2016,3312,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2017,4040,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2018,3970,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2019,3903,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2020,4110,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2021,4305,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2022,4246,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,NO,2023,3928,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2004,52332,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2005,49972,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2006,53622,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2007,54253,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2008,52043,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2009,43445,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2010,48705,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2011,53746,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2012,48903,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2013,50881,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2014,50073,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2015,50603,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2016,50650,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2017,54797,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2018,59388,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2019,54584,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2020,51096,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2021,54387,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2022,59306,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PL,2023,61085,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2004,2282,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2005,2422,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2006,2430,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2007,2586,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2008,2549,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2009,2174,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2010,2313,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2011,2322,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2012,2421,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2013,2290,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2014,2434,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2015,2688,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2016,2774,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2017,2751,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2018,2765,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2019,2478,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2020,2302,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2021,1881,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2022,2190,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,PT,2023,2263,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2004,17022,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2005,16582,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2006,15791,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2007,15757,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2008,15236,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2009,11088,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2010,12375,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2011,14719,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2012,13472,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2013,12941,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2014,12264,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2015,13673,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2016,13535,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2017,13782,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2018,13076,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2019,13312,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2020,12291,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2021,13625,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2022,13324,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,RO,2023,12878,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2004,20856,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2005,21675,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2006,22271,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2007,23250,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2008,22924,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2009,20389,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2010,23464,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2011,22864,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2012,22043,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2013,20970,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2014,21296,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2015,20699,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2016,21406,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2017,21838,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2018,22794,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2019,22222,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2020,22094,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2021,23449,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2022,23161,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SE,2023,21953,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2004,3149,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2005,3245,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2006,3373,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2007,3603,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2008,3520,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2009,2817,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2010,3421,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2011,3752,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2012,3470,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2013,3799,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2014,4110,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2015,4175,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2016,4360,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2017,5128,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2018,5151,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2019,5292,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2020,4726,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2021,4937,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2022,4928,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SI,2023,4629,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2004,9702,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2005,9463,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2006,9988,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2007,9647,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2008,9299,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2009,6964,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2010,8105,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2011,7960,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2012,7591,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2013,8494,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2014,8829,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2015,8439,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2016,8370,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2017,8477,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2018,8373,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2019,8134,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2020,6908,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2021,8190,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2022,7838,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,SK,2023,7488,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2004,9332,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2005,9077,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2006,9544,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2007,9755,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2008,10552,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2009,10163,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2010,11300,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2011,11303,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2012,11223,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2013,10750,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2014,11601,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2015,10178,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2016,11424,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2017,12676,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2018,12637,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2019,14707,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2020,15345,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2021,14621,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2022,16081,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,TR,2023,12997,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UA,2021,16214,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2004,22552,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2005,21427,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2006,21919,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2007,21265,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2008,21077,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2009,19171,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2010,18576,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2011,20974,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2012,21444,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2013,22401,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2014,22143,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2015,19342,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2016,17053,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2017,17167,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2018,17206,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,MIO_TKM,UK,2019,16884,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2004,92930,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2005,101829,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2006,110779,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2007,115526,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2008,121579,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2009,98887,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2010,107670,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2011,107587,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2012,100452,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2013,96449,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2014,100267,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2015,100163,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2016,102835,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2017,107579,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2018,105271,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2019,102575,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2020,97512,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2021,105255,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2022,103870,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,AT,2023,92443,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2014,13506,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2015,13677,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2016,13155,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2017,13254,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2018,13514,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2019,13693,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2020,11414,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2021,12305,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2022,12685,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BA,2023,11464,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2004,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2005,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2006,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2007,66248,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2008,64648,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2009,45718,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2010,54476,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2011,55876,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2013,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2014,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2015,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2016,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2017,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2018,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2019,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2020,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2021,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2022,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BE,2023,,c
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2006,21881,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2007,21905,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2008,19716,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2009,13284,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2010,12939,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2011,14152,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2012,12470,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2013,13539,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2014,13691,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2015,14635,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2016,14226,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2017,16030,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2018,14796,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2019,14948,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2020,16374,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2021,18048,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2022,19291,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,BG,2023,17105,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2008,69864,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2009,61848,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2010,63989,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2011,65038,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2012,60270,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2013,64999,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2014,65375,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2015,66089,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2016,67846,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2017,67157,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2018,68719,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2019,68658,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2020,64987,
ESTAT:RAIL_GO_TOTAL(1.0),04/09/24 23:00:00,A,THS_T,CH,2021,67901,
