DATAFLOW,LAST UPDATE,freq,unit,tra_infr,gaugert,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2000,2726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2001,2726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2002,2726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2003,2726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2004,2726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2005,2726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2006,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2007,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2008,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2009,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2010,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2011,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2012,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2013,2722,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2014,2604,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2015,2604,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2016,2604,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2017,2604,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2018,2604,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2019,2617,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2020,2617,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2021,2617,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HR,2022,2617,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1990,7772,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1991,7766,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1992,7707,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1993,7709,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1994,7715,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1995,7632,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1996,7619,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1997,7593,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1998,7642,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,1999,7651,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2000,7668,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2001,7679,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2002,7676,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2003,7681,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2004,7685,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2005,7685,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2006,8135,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2007,7808,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2008,7813,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2009,7390,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2010,7352,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2011,7486.500,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2012,7486.200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2013,7356.700,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2014,7209,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2015,7197,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2016,7811,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2017,7955,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2018,7732,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2019,7743,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2020,7787,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2021,7889,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,HU,2022,7907,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1990,1944,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1991,1944,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1992,1944,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1993,1947,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1994,1947,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1995,1945,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1996,1954,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1997,1908,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1998,1909,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,1999,1919,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2000,1919,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2001,1919,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2002,1834,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2003,1834,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2004,1834,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2005,1834,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2006,1834,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2007,1834,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2008,1835,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2009,1835,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2010,1835,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2011,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2012,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2013,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2014,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2015,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2016,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2017,1839,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2018,2045,b
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2019,2045,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2020,2045,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2021,2045,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IE,2022,2045,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1990,16066,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1991,16066,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1992,15950,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1993,15939,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1994,16002,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1995,16005,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1996,16014,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1997,16030,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1998,16080,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,1999,16092,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2000,15974,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2001,16035,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2002,15985,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2003,15965,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2004,15916,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2005,16225,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2006,16295,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2007,16335,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2008,16529,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2009,16686,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2010,16704,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2011,16726,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2012,16742,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2013,16752,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2014,16722,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2015,16724,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2016,16788,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2017,16787,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2018,16781,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2019,16779,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2020,16782,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2021,16832,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,IT,2022,16829,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1990,2007,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1991,2007,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1992,2001.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1993,2001.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1994,2001.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1995,2001.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1996,1996.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1997,1997.200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1998,1997,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,1999,1905,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2000,1904.700,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2001,1695.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2002,1775.300,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2003,1774,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2004,1781.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2005,1771.200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2006,1771.200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2007,1766.300,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2008,1765.400,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2009,1767.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2010,1767.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2011,1767.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2012,1767.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2013,1767.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2014,1767.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2015,1877.200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2016,1911.300,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2017,1911.300,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2018,1910.700,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2019,1910.700,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2020,1910.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2021,1910.800,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LT,2022,1919.200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1990,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1991,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1992,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1993,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1994,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1995,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1996,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1997,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1998,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,1999,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2000,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2001,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2002,274,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2003,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2004,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2005,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2006,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2007,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2008,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2009,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2010,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2011,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2012,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2013,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2014,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2015,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2016,275,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2017,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2018,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2019,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2020,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2021,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LU,2022,271,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1990,2397,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1991,2397,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1992,2406,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1993,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1994,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1995,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1996,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1997,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1998,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,1999,2413,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2000,2331,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2001,2305,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2002,2270,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2003,2270,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2004,2270,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2005,2270,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2006,2269,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2007,2265,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2008,2263,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2009,1884,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2010,1897,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2011,1865,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2012,1859,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2013,1859,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2014,1860,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2015,1860,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2016,1859.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2017,1859.600,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,TOTAL,TOTAL,LV,2018,1859.600,
