DATAFLOW,LAST UPDATE,freq,unit,power,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2012,3521,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2013,3483,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2014,3483,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2015,3581,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2016,3543,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2017,3585,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2018,3586,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2019,3609,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2020,3625,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2021,3635,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,AT,2022,3647,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BA,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BE,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2003,,z
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2004,,z
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2005,,z
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2006,,z
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2007,,z
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,BG,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1990,4145,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1991,4149,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1992,4149,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1993,4147,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1994,4147,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1995,4151,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1996,4155,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1997,4111,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1998,4078,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,1999,4374,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2000,4287,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2001,4288,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2002,4283,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2003,4281,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2004,4315,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2005,4314,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2006,4317,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2007,4359,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2008,4397,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2009,4439,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2010,4398,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2011,4391,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2012,4397,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2013,4450,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2014,4456,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2015,4498,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2016,4519,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2017,4528,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2018,4524,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2019,4565,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2020,4603,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2021,4600,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CH,2022,4605,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2009,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2010,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2011,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2012,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2013,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2015,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2016,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2017,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2018,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2019,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2020,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2021,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,CZ,2022,14,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1990,11555,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1991,11910,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1992,16106,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1993,16393,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1994,17355,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1998,18396,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,1999,18449,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2000,18709.650,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2001,18750,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2002,18885,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2010,19874,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2011,19965,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2012,19971,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2013,20053.088,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2014,20171.798,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2015,20164.753,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2016,20284.820,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2017,20310.065,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2018,20307.530,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2019,20585.488,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2020,20615.870,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2021,20808.607,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DE,2022,20939.453,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1990,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1991,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1992,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1993,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1994,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1995,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1996,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1997,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1998,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,1999,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2000,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2001,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2002,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2003,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2004,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2005,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2006,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2007,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2008,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2009,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2010,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2011,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2012,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,DK,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EE,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,AC15000,EL,2009,0,
