DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2022,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2023,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2004,261,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2005,261,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2006,211,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2007,223,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2008,221,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2009,206,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2010,194,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2011,167,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2012,147,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2013,133,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2014,177,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2015,190,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2016,183,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2017,634,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2018,657,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2019,661,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2020,164,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2021,223,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2022,476,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,ES,2023,247,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2006,21159,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2007,20353,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2008,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2009,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2010,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2011,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2013,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2014,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2015,22541,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2016,20161,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2017,21448,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2018,22171,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2007,2019,23574,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2006,19698,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2007,18823,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2008,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2009,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2010,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2011,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2013,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2014,,c
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2015,20678,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2016,18352,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2017,19599,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2018,20222,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2019,21620,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU27_2020,2020,8197,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU28,2006,21224,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU28,2007,20418,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EU28,2008,,c
