DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2009,417,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2010,563,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2011,311,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2012,236,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2013,202,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2014,241,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2015,243,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2016,204,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2017,299,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2018,396,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2019,485,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2020,553,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2021,574,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2022,453,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2023,200,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2003,2016,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2004,2568,
