DATAFLOW,LAST UPDATE,freq,unit,nst07,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HR,2019,615,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HR,2020,798,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HR,2021,779,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HR,2022,813,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HR,2023,734,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2008,297,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2009,472,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2010,516,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2011,648,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2012,595,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2013,1211,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2014,1232,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2015,1231,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2016,1327,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2017,2617,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2018,1571,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2019,1434,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2020,1849,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2021,1823,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2022,1515,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,HU,2023,1719,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2008,13,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2009,7,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2010,18,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2011,23,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2012,14,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2013,17,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2014,17,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2015,21,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2016,16,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2017,17,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2018,15,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2019,16,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2020,13,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2021,17,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2022,17,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IE,2023,15,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2008,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2009,511,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2010,499,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2011,490,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2012,376,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2013,555,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2014,1068,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2015,703,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2016,866,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2017,1036,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2018,1579,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2019,1260,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2020,1144,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2021,1397,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2022,1571,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,IT,2023,1510,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2008,777,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2009,549,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2010,431,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2011,459,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2012,799,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2013,813,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2014,962,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2015,852,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2016,746,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2017,856,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2018,876,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2019,1029,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2020,1114,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2021,854,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2022,845,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LT,2023,1125,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2012,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2013,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2016,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2017,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2018,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2019,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2020,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2021,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LU,2023,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2008,549,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2009,500,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2010,473,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2011,600,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2012,1077,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2013,473,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2014,774,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2015,886,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2016,844,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2017,818,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2018,1341,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2019,860,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2020,822,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2021,858,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2022,1038,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,LV,2023,1660,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,ME,2017,2,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,ME,2018,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,ME,2019,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,ME,2020,1,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,ME,2022,4,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2009,25,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2010,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2011,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2012,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2013,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2014,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2015,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2016,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2017,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2018,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2019,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2020,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2021,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,MK,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2008,9,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2009,98,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2010,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2011,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2012,17,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2013,31,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2014,35,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2015,58,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2016,35,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2017,13,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2018,8,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2019,8,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2020,63,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2021,108,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2022,96,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NL,2023,138,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2008,192,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2009,115,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2010,76,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2011,279,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2012,143,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2013,86,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2014,8,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2015,31,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2016,31,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2017,41,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2018,156,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2019,445,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2020,362,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2021,454,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2022,382,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,NO,2023,506,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2008,1192,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2009,1115,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2010,1566,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2011,1756,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2012,1681,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2013,1634,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2014,1572,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2015,1397,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2016,1315,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2017,1404,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2018,1168,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2019,885,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2020,1069,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2021,890,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2022,1837,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PL,2023,2681,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2008,257,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2009,108,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2010,92,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2011,310,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2012,321,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2013,332,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2014,315,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2015,276,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2016,298,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2017,287,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2018,241,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2019,235,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2020,271,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2021,222,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2022,223,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,PT,2023,324,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2008,179,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2009,71,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2010,255,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2011,415,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2012,488,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2013,984,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2014,1104,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2015,1188,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2016,1289,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2017,1839,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2018,1797,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2019,2321,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2020,2185,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2021,2760,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2022,2585,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,RO,2023,3087,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2008,2028,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2009,1981,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2010,2104,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2011,1985,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2012,2177,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2013,2518,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2014,2109,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2015,2186,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2016,2286,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2017,2307,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2018,2463,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2019,2677,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2020,3152,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2021,2971,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2022,2889,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SE,2023,3125,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2008,204,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2009,246,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2010,316,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2011,296,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2012,222,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2013,253,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2014,363,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2015,360,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2016,311,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2017,296,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2018,186,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2019,250,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2020,268,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2021,194,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2022,262,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SI,2023,241,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,MIO_TKM,GT01,SK,2008,312,
