DATAFLOW,LAST UPDATE,freq,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2007,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2008,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2009,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2010,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2011,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2012,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2013,142,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2014,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2015,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2016,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2017,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2018,54,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2019,56,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2020,56,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2021,56,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,EL,2022,54,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1990,694,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1991,638,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1992,622,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1993,580,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1994,580,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1995,580,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1996,498,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1997,500,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1998,483,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,1999,479,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2000,459,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2001,445,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2002,426,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2004,410,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2005,377,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2006,342,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2007,356,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2008,342,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2009,313,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2016,163,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2017,207,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2018,228,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2019,223,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2020,220,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2021,239,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,ES,2022,235,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1990,594,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1991,600,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1992,579,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1993,577,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1994,573,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1995,563,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1996,553,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1997,549,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1998,530,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,1999,528,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2000,511,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2001,490,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2002,481,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2003,474,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2004,475,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2005,389,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2006,378,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2007,374,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2008,342,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2009,224,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2010,224,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2011,223,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2012,224,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2013,221,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2014,216,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2015,213,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2016,216,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2017,218,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FI,2018,217,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1990,3356,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1991,3360,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1992,3354,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1993,3140,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1994,3082,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1995,3085,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1996,3027,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1997,3006,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1998,2999,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,1999,2982,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2000,2974,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2001,2965,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2002,2958,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2003,2863,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2004,2790,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2005,2640,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2006,2333,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2007,2448,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2008,2587,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2009,2710,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2010,2811,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2011,2893,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2012,2976,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2013,3050,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2014,3019,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2015,3026,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2016,3041,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2017,2998,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2018,3088,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2019,3028,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2020,2706,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2021,1942,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,FR,2022,1797,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,1995,201,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,1996,168,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,1997,183,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,1998,177,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,1999,175,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,2018,82,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,2019,81,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,2020,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,2021,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,GE,2022,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1990,306,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1991,312,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1992,311,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1993,315,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1994,315,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1995,294,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1996,288,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1997,288,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1998,288,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,1999,251,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2000,251,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2001,196,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2002,191,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2003,191,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2004,180,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2005,171,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2006,168,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2007,148,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2008,151,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2009,155,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2010,152,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2011,143,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2012,159,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2013,159,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2014,159,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2015,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2016,161,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2017,161,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2018,165,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2019,162,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2020,165,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2021,127,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HR,2022,120,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1990,1087,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1991,1027,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1992,1013,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1993,973,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1994,913,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1995,833,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1996,843,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1997,769,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1998,708,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,1999,665,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2000,613,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2001,607,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2002,560,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2003,561,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2004,538,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2005,536,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2008,523,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2009,555,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2010,546,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2011,629,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2012,595,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2013,562,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2014,571,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2015,556,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2016,573,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2017,564,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2018,538,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2019,572,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2020,570,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2021,575,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,HU,2022,555,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1990,116,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1991,116,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1992,126,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1993,112,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1994,112,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1995,114,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1996,114,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1997,113,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1998,110,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,1999,110,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,2000,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IE,2001,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,1995,1167,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,1996,1168,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,1997,1167,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,1998,1165,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,1999,1165,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2000,1164,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2002,1519,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2003,1446,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2004,1453,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2005,1443,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2006,1424,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2007,1389,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2008,1341,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2009,1159,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2010,1070,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2011,882,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2012,813,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2013,976,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2014,921,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2015,1042,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2016,978,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2017,723,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2018,548,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2019,661,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,IT,2020,654,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1992,259,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1993,271,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1994,303,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1995,295,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1996,288,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1997,282,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1998,282,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,1999,270,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2000,267,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2001,254,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2002,245,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2003,245,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2004,242,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2005,240,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2006,243,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2007,243,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2008,256,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2009,263,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2010,267,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2011,261,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2012,249,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2013,267,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2014,239,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,DIE,NR,LT,2015,229,
