DATAFLOW,LAST UPDATE,freq,unit,seat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2010,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2011,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2012,24,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2013,24,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2014,24,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2015,26.042,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2016,26.042,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2017,27.190,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2018,26.211,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2019,26.211,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2020,26.627,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2021,26.627,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2022,26.627,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1990,90.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1992,87.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1993,85.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1994,84.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1995,80.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1996,71.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1997,65.206,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1998,59.736,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,1999,56,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2000,54.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2001,48.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2002,44.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2003,42.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2004,40.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2005,37.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2006,37.550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2007,37.480,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LV,2008,29.560,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,1992,40,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,1997,34.239,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,1998,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2001,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2009,19.330,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2010,18.990,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2011,18.550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2012,18.520,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2013,18.050,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2014,17.670,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2015,17.670,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2016,15.950,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2017,12.150,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2018,12.020,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2019,11.980,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2020,11.830,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2021,9.220,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MD,2022,9.490,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ME,2016,1.550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ME,2017,1.550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ME,2018,1.550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ME,2019,1.550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1990,8.671,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1993,9.970,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1994,10.040,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1995,9.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1996,9.405,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1997,9.405,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1998,9.405,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,1999,9.405,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2000,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2001,7.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2002,7.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2005,6.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2006,6.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2007,6.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2008,6.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2009,5.590,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2010,3.910,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2011,3.810,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2012,3.840,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2013,3.110,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2014,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2015,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2016,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2017,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2018,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2019,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2020,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2021,3.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,MK,2022,3.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1990,163,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1991,166,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1992,177,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1993,180,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1994,188,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1995,196,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1996,196,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1997,197,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1998,196,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,1999,204,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,2000,226,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,2001,224,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,2002,228,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,2003,232,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NL,2004,242,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1990,55,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1991,54,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1992,57,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1993,59,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1994,59,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1995,61,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1996,61,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1997,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1998,50,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,1999,51,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,2000,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,NO,2001,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,1994,829.940,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,1995,809,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,1996,792,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,1997,777,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,1998,721,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,1999,703,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2000,673,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2001,665,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2002,630,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2003,604,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2004,586,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2005,598,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2006,588,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2007,587,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2008,550,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2009,538,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2010,534,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2011,524,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2012,501,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2013,490,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2014,458,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2015,475,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2016,450,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2017,463,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2018,406,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2019,394,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2020,386,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2021,418,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PL,2022,413,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1992,96,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1993,100,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1994,101,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1995,103,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1996,105,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1997,104,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1998,107,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,1999,104,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2000,101,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2017,162.613,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2018,162.770,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2019,163.630,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2020,164.878,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2021,164.266,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,PT,2022,162.059,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1990,465.542,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1992,448.330,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1993,453.455,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1994,456.373,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1995,459.762,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1996,459.397,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1997,459.003,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1998,455.770,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,1999,441.681,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2000,447.547,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2001,447.377,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2002,395.372,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2004,354,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2005,412,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2006,411,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2007,365,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2008,338,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2013,270,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2014,293,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2015,270,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2016,264,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2017,264,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2018,293,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2019,135,b
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2020,125,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2021,159,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RO,2022,131,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2006,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2007,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2008,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2009,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2010,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2011,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2013,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2014,45,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2015,56,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2016,59,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2017,48,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2019,30,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2020,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,RS,2021,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1990,114,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1991,114,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1992,113,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1993,114,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1994,113,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1995,112,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1996,108,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1997,109,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1998,109,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,1999,107,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2000,111,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2001,118,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2002,123,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2003,122,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2004,116,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2005,124,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2006,126,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2007,134,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2008,143,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2009,141,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2010,145,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2011,149,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2012,173,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2013,177,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2014,184,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2015,186,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2016,193,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2017,195,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2018,196,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2019,197,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2020,213,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2021,220,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SE,2022,229,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1992,38,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1993,35,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1994,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1995,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1996,29,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1997,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1998,28.494,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,1999,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2000,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2001,28.300,
