DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2004,7419,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2005,7113,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2006,7263,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2009,7612,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2010,7918,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2011,7915,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2012,8036,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2013,8041,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2014,8048,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2015,8066,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2016,8087,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2017,8107,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2018,7756,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2019,7773,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,AT,2020,7773,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2000,803,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2001,803,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2002,803,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2003,803,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2004,771,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2005,771,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2006,771,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2007,771,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2008,771,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2009,771,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2010,905,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2011,906,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2012,906,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2013,1091,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2014,1091,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2015,1091,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2016,1025,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2017,1058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2018,1058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2019,1058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2020,1058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2021,1058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BA,2022,1058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1993,4606,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1994,4606,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1995,4624,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1996,4789,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1997,4855,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1998,4740,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,1999,4791,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2000,4987,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2001,5023,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2002,5152,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2003,5161,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2004,5483,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2005,5444,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2006,5462,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2007,5454,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2008,5601,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BE,2009,5661,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1990,3754,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1991,3754,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1992,3762,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1993,3759,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1994,3714,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1995,3727,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1996,3796,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1997,3845,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1998,3842,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,1999,3839,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2000,3867,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2001,3928.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2002,3920.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2003,3912.900,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2004,3894.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2005,3910,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2006,3942,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2007,3880,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2008,3866,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2009,3847,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2010,3795,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2011,3813,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,BG,2012,3812,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1993,6723,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1994,6547,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1995,6547,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1996,6651,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1997,6733,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1998,6733,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,1999,6760,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2000,6082,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2001,6253,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2002,6526,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2003,6473,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2004,6462,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2005,6426,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2006,6589,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2007,6602,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2008,6645,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2009,6703,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2010,6815,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2011,6895,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2012,6903,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2013,6926,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2014,6915,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2015,6939,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2016,6939,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2017,6955,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2018,6908,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2019,6932,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2020,6917,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2021,6897,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,CZ,2022,6922,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1991,42142,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1992,42189,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1993,42562,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1995,43494,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1996,43494,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1997,44117,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1998,45754,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,1999,45300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2000,44308.670,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2001,45725.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2002,45042,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2003,42675,b
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2004,43351,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2005,43123,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2006,43123,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2007,43123,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2008,43123,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2009,43123,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2010,43318,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2011,41681,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2012,41702,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2013,41423.245,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2014,42130.245,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2015,41927.436,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2016,42113.513,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2017,42348.641,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2018,42527.450,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2019,42644.180,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2020,42819.751,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2021,43355.250,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DE,2022,43355.651,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,1992,730,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,1993,740,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,1994,740,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,1997,584,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,1998,617,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,1999,612,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,DK,2000,624,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1992,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1993,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1994,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1995,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1996,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1997,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1998,264.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,1999,264.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2000,264.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2001,264.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2002,263,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2003,263,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2004,131,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2005,131,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2006,131,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2007,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2008,130,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2009,130,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2010,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2011,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2012,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2013,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2014,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2015,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2016,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2017,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2018,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2019,138,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2020,138,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2021,225,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EE,2022,233,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1990,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1991,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1992,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1993,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1994,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1995,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1996,0,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1997,82,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1998,82,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,1999,82,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2000,82,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2001,82,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2002,82,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2003,83,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2004,83,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2005,83,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2006,132,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2007,319,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2008,449,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2009,449,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2010,657,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2011,797,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2012,797,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2013,792,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2014,881,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2015,881,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2016,933,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2017,957,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2018,1251,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2019,1355,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2020,1355,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2021,1355,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,EL,2022,1365,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2005,11455,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2006,11830,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2007,12538,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2008,12605,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2009,12631,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2010,13582,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2011,13906,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2012,14048,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2013,14777,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2014,14730,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2015,15434,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2016,16223,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2017,15993,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2018,16050,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2019,16204.304,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2020,16527.748,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2021,16827.452,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,ES,2022,16840.294,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1990,2812,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1991,2828,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1992,2851,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1993,2913,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1994,3235,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1995,3371,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1996,3382,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1997,3396,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1998,3578,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,1999,3623,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_ELC,FI,2000,3769,
